,loss,accuracy,val_loss,val_accuracy,lr
63,0.21559663116931915,0.8691067099571228,0.28226765990257263,0.877578616142273,9.999999747378752e-06
64,0.21505309641361237,0.8690735697746277,0.28673186898231506,0.8767425417900085,9.999999747378752e-06
65,0.21604104340076447,0.8690810203552246,0.29486846923828125,0.8770342469215393,9.999999747378752e-06
66,0.21449433267116547,0.8694584965705872,0.29054781794548035,0.8747674822807312,9.999999747378752e-06
67,0.2169380933046341,0.8686285018920898,0.2833259105682373,0.877464234828949,9.999999747378752e-06
68,0.2156061828136444,0.8683367967605591,0.2976206839084625,0.8744409084320068,9.999999747378752e-06
69,0.21475283801555634,0.8685630559921265,0.2840377986431122,0.8771234750747681,9.999999747378752e-06
70,0.21526332199573517,0.868574857711792,0.28862446546554565,0.8752076625823975,9.999999747378752e-06
71,0.21486975252628326,0.8692037463188171,0.2904616594314575,0.8757599592208862,9.999999747378752e-06
72,0.21452422440052032,0.8688416481018066,0.288262277841568,0.878566324710846,9.999999747378752e-06
73,0.21575963497161865,0.8685910105705261,0.2824608087539673,0.8769135475158691,9.999999747378752e-06
74,0.2150263488292694,0.8683439493179321,0.28461089730262756,0.8757893443107605,9.999999747378752e-06
75,0.21597066521644592,0.8680654168128967,0.2761487066745758,0.8766859769821167,9.999999747378752e-06
76,0.21421991288661957,0.8689513802528381,0.2886473536491394,0.8776087760925293,9.999999747378752e-06
77,0.2143181562423706,0.8691921830177307,0.2855070233345032,0.8760109543800354,9.999999747378752e-06
78,0.21261733770370483,0.8689634799957275,0.29434919357299805,0.874040961265564,9.999999747378752e-06
79,0.21508924663066864,0.8688368201255798,0.28821438550949097,0.8761351704597473,9.999999747378752e-06
80,0.2144385278224945,0.8684181571006775,0.2867938280105591,0.8763012886047363,9.999999747378752e-06
81,0.21481330692768097,0.8687158226966858,0.2853092551231384,0.8777543306350708,9.999999747378752e-06
82,0.2149243801832199,0.8682910203933716,0.29187750816345215,0.8765925168991089,9.999999747378752e-06
83,0.21473060548305511,0.8681873083114624,0.2883944809436798,0.8768594264984131,9.999999747378752e-06
84,0.21433000266551971,0.8684176802635193,0.2796877920627594,0.8785732984542847,9.999999747378752e-06
85,0.21422246098518372,0.8681886196136475,0.2857005298137665,0.877173125743866,9.999999747378752e-06
86,0.21477434039115906,0.8684190511703491,0.2805016040802002,0.876983642578125,9.999999747378752e-06
87,0.21284283697605133,0.8684167861938477,0.28858277201652527,0.8764647245407104,9.999999747378752e-06
88,0.21361367404460907,0.8684847354888916,0.28654277324676514,0.875542938709259,9.999999747378752e-06
89,0.21333342790603638,0.868325412273407,0.2820185720920563,0.874579131603241,9.999999747378752e-06
90,0.21502701938152313,0.8681392669677734,0.29838937520980835,0.8755015730857849,9.999999747378752e-06
91,0.21329957246780396,0.868170440196991,0.29221829771995544,0.8766329884529114,9.999999747378752e-06
92,0.21277597546577454,0.8684666752815247,0.29295432567596436,0.8754550814628601,9.999999747378752e-06
93,0.2118424028158188,0.8688065409660339,0.2874549627304077,0.8766151666641235,9.999999747378752e-06
94,0.21351777017116547,0.8682491779327393,0.28469330072402954,0.8795468807220459,9.999999747378752e-06
95,0.21305117011070251,0.8687533140182495,0.28934645652770996,0.8748684525489807,9.999999747378752e-06
96,0.21322397887706757,0.8682570457458496,0.28353095054626465,0.876302182674408,9.999999747378752e-06
97,0.2128685861825943,0.86797696352005,0.28345197439193726,0.8772586584091187,9.999999747378752e-06
98,0.21276460587978363,0.868087887763977,0.28910672664642334,0.8779773116111755,9.999999747378752e-06
99,0.2121458351612091,0.8682923913002014,0.2884013056755066,0.8770925998687744,9.999999747378752e-06
